hhcode,Province,Region,PSU,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8
3361300106,Sindh,Rural,33613001,Yes,Yes,Yes,No,No,No,No,No
3361300107,Sindh,Rural,33613001,No,Yes,Yes,No,Yes,No,No,No
3361300108,Sindh,Rural,33613001,No,No,No,No,No,No,No,No
3361300109,Sindh,Rural,33613001,No,Yes,Yes,No,No,No,No,No
3361300110,Sindh,Rural,33613001,No,No,No,No,No,No,No,No
3361300111,Sindh,Rural,33613001,No,Yes,Yes,No,No,No,No,No
3361300112,Sindh,Rural,33613001,No,Yes,Yes,No,No,No,No,No
3361300113,Sindh,Rural,33613001,No,No,No,No,No,No,No,No
3361300114,Sindh,Rural,33613001,No,No,No,No,No,No,No,No
3361300115,Sindh,Rural,33613001,No,Yes,Yes,No,No,No,No,No
3361300116,Sindh,Rural,33613001,No,Yes,Yes,No,Yes,No,No,No
3361300501,Sindh,Rural,33613005,No,No,No,No,No,No,No,No
3361300502,Sindh,Rural,33613005,No,No,No,No,No,No,No,No
3361300503,Sindh,Rural,33613005,No,Yes,Yes,No,No,No,No,No
3361300504,Sindh,Rural,33613005,No,No,No,No,No,No,No,No
3361300505,Sindh,Rural,33613005,No,No,No,No,No,No,No,No
3361300506,Sindh,Rural,33613005,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
3361300507,Sindh,Rural,33613005,No,Yes,Yes,No,Yes,No,No,No
3361300508,Sindh,Rural,33613005,No,Yes,Yes,No,No,No,No,No
3361300509,Sindh,Rural,33613005,No,No,No,No,No,No,No,No
3361300510,Sindh,Rural,33613005,No,No,No,No,No,No,No,No
3361300511,Sindh,Rural,33613005,No,No,No,No,No,No,No,No
3361300512,Sindh,Rural,33613005,No,No,No,No,No,No,No,No
3361300513,Sindh,Rural,33613005,Yes,Yes,Yes,No,Yes,No,No,No
3361300514,Sindh,Rural,33613005,No,No,No,No,No,No,No,No
3361300515,Sindh,Rural,33613005,No,Yes,Yes,No,No,No,No,No
3361300516,Sindh,Rural,33613005,No,Yes,Yes,No,No,No,No,No
3361400201,Sindh,Rural,33614002,No,Yes,No,No,No,No,No,No
3361400202,Sindh,Rural,33614002,No,No,No,No,No,No,No,No
3361400203,Sindh,Rural,33614002,Yes,Yes,Yes,No,No,No,No,No
3361400204,Sindh,Rural,33614002,Yes,Yes,Yes,No,No,No,No,No
3361400205,Sindh,Rural,33614002,Yes,Yes,Yes,Yes,Yes,No,No,No
3361400206,Sindh,Rural,33614002,Yes,Yes,Yes,Yes,No,No,No,No
3361400207,Sindh,Rural,33614002,Yes,Yes,No,No,No,No,No,No
3361400208,Sindh,Rural,33614002,No,Yes,No,No,No,No,No,No
3361400209,Sindh,Rural,33614002,No,Yes,Yes,No,No,No,No,No
3361400210,Sindh,Rural,33614002,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
3361400211,Sindh,Rural,33614002,No,Yes,No,No,No,No,No,No
3361400212,Sindh,Rural,33614002,No,Yes,Yes,No,Yes,No,No,No
3361400213,Sindh,Rural,33614002,Yes,Yes,Yes,Yes,No,No,No,No
3361400214,Sindh,Rural,33614002,No,Yes,Yes,No,No,No,No,No
3361400215,Sindh,Rural,33614002,No,Yes,No,No,No,No,No,No
3361400216,Sindh,Rural,33614002,No,Yes,Yes,No,No,No,No,No
3361400601,Sindh,Rural,33614006,No,Yes,Yes,No,No,No,No,No
3361400602,Sindh,Rural,33614006,No,Yes,Yes,No,No,No,No,No
3361400603,Sindh,Rural,33614006,No,Yes,No,No,No,No,No,No
3361400604,Sindh,Rural,33614006,No,Yes,Yes,No,Yes,No,No,No
3361400605,Sindh,Rural,33614006,Yes,Yes,Yes,No,No,No,No,No
3361400606,Sindh,Rural,33614006,No,Yes,Yes,No,No,No,No,No
3361400607,Sindh,Rural,33614006,No,Yes,No,No,No,No,No,No
3361400608,Sindh,Rural,33614006,No,Yes,Yes,No,No,No,No,No
3361400609,Sindh,Rural,33614006,No,Yes,Yes,No,Yes,No,No,No
3361400610,Sindh,Rural,33614006,No,Yes,No,No,No,No,No,No
3361400611,Sindh,Rural,33614006,No,Yes,Yes,No,Yes,No,No,No
3361400612,Sindh,Rural,33614006,No,Yes,Yes,Yes,No,No,No,No
3361400613,Sindh,Rural,33614006,No,Yes,Yes,No,No,No,No,No
3361400614,Sindh,Rural,33614006,No,Yes,Yes,No,Yes,No,No,No
3361400615,Sindh,Rural,33614006,Yes,Yes,Yes,No,No,No,No,No
3361400616,Sindh,Rural,33614006,No,Yes,No,No,No,No,No,No
3371100101,Sindh,Rural,33711001,No,Yes,Yes,No,No,No,No,No
3371100102,Sindh,Rural,33711001,No,No,No,No,No,No,No,No
3371100103,Sindh,Rural,33711001,No,Yes,Yes,No,No,No,No,No
3371100104,Sindh,Rural,33711001,No,No,No,No,No,No,No,No
3371100105,Sindh,Rural,33711001,No,Yes,Yes,No,No,No,No,No
3371100106,Sindh,Rural,33711001,No,No,No,No,No,No,No,No
3371100107,Sindh,Rural,33711001,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
3371100108,Sindh,Rural,33711001,No,Yes,Yes,No,No,No,No,No
3371100109,Sindh,Rural,33711001,No,Yes,No,No,No,No,No,No
3371100110,Sindh,Rural,33711001,No,Yes,Yes,No,No,No,No,No
3371100111,Sindh,Rural,33711001,No,Yes,Yes,No,No,No,No,No
3371100112,Sindh,Rural,33711001,No,No,No,No,No,No,No,No
3371100113,Sindh,Rural,33711001,No,No,No,No,No,No,No,No
3371100114,Sindh,Rural,33711001,No,Yes,No,No,No,No,No,No
3371100115,Sindh,Rural,33711001,Yes,Yes,Yes,No,No,Yes,Yes,Yes
3371100116,Sindh,Rural,33711001,No,No,No,No,No,No,No,No
3371100501,Sindh,Rural,33711005,No,No,No,Yes,Yes,No,No,No
3371100502,Sindh,Rural,33711005,No,Yes,Yes,Yes,No,No,No,No
3371100503,Sindh,Rural,33711005,No,No,No,No,No,No,No,No
3371100504,Sindh,Rural,33711005,No,Yes,Yes,No,No,No,No,No
3371100505,Sindh,Rural,33711005,No,Yes,Yes,Yes,No,Yes,No,No
3371100506,Sindh,Rural,33711005,Yes,Yes,Yes,Yes,No,No,No,No
3371100507,Sindh,Rural,33711005,No,No,No,No,No,No,No,No
3371100508,Sindh,Rural,33711005,No,Yes,Yes,No,No,No,No,No
3371100509,Sindh,Rural,33711005,No,Yes,Yes,Yes,No,No,No,No
3371100510,Sindh,Rural,33711005,Yes,Yes,Yes,No,No,No,No,No
3371100511,Sindh,Rural,33711005,Yes,Yes,Yes,No,No,No,No,No
3371100512,Sindh,Rural,33711005,No,No,No,No,No,No,No,No
3371100513,Sindh,Rural,33711005,No,Yes,Yes,No,No,No,No,No
3371100514,Sindh,Rural,33711005,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
3371100515,Sindh,Rural,33711005,No,No,No,No,No,No,No,No
3371100516,Sindh,Rural,33711005,No,Yes,Yes,Yes,No,No,No,No
3371100901,Sindh,Rural,33711009,No,Yes,Yes,No,No,No,No,No
3371100902,Sindh,Rural,33711009,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
3371100903,Sindh,Rural,33711009,No,Yes,Yes,No,No,No,No,No
3371100904,Sindh,Rural,33711009,No,Yes,Yes,No,No,No,No,No
3371100905,Sindh,Rural,33711009,No,Yes,Yes,No,No,No,No,No
3371100906,Sindh,Rural,33711009,Yes,Yes,Yes,Yes,No,No,No,No
3371100907,Sindh,Rural,33711009,No,Yes,Yes,No,No,No,No,No
3371100908,Sindh,Rural,33711009,No,Yes,No,No,No,No,No,No
3371100909,Sindh,Rural,33711009,No,Yes,Yes,No,No,No,No,No
3371100910,Sindh,Rural,33711009,Yes,Yes,Yes,No,No,No,No,No
3371100911,Sindh,Rural,33711009,No,No,Yes,No,No,No,No,No
3371100912,Sindh,Rural,33711009,Yes,Yes,Yes,No,No,No,No,No
3371100913,Sindh,Rural,33711009,No,Yes,No,No,No,No,No,No
3371100914,Sindh,Rural,33711009,Yes,Yes,Yes,No,No,No,No,No
3371100915,Sindh,Rural,33711009,No,Yes,Yes,No,No,No,No,No
3371100916,Sindh,Rural,33711009,No,No,No,No,No,No,No,No
3371200201,Sindh,Rural,33712002,Yes,Yes,Yes,Yes,No,No,No,No
3371200202,Sindh,Rural,33712002,No,Yes,Yes,No,No,No,No,No
3371200203,Sindh,Rural,33712002,No,Yes,Yes,No,No,No,No,No
3371200204,Sindh,Rural,33712002,Yes,Yes,Yes,Yes,Yes,No,No,No
3371200205,Sindh,Rural,33712002,No,Yes,Yes,No,No,No,No,No
3371200206,Sindh,Rural,33712002,Yes,Yes,Yes,Yes,Yes,No,No,No
3371200207,Sindh,Rural,33712002,No,Yes,Yes,No,No,No,No,No
3371200208,Sindh,Rural,33712002,No,Yes,Yes,No,No,No,No,No
3371200209,Sindh,Rural,33712002,Yes,Yes,Yes,Yes,Yes,No,No,No
3371200210,Sindh,Rural,33712002,No,Yes,Yes,No,No,No,No,No
3371200211,Sindh,Rural,33712002,No,Yes,Yes,No,No,No,No,No
3371200212,Sindh,Rural,33712002,No,Yes,Yes,No,No,No,No,No
3371200213,Sindh,Rural,33712002,Yes,Yes,Yes,Yes,Yes,No,No,No
3371200214,Sindh,Rural,33712002,No,Yes,Yes,No,No,No,No,No
3371200215,Sindh,Rural,33712002,Yes,Yes,Yes,Yes,No,No,No,No
3371200216,Sindh,Rural,33712002,Yes,Yes,Yes,Yes,Yes,No,No,No
3371200601,Sindh,Rural,33712006,No,No,No,Yes,Yes,Yes,Yes,Yes
3371200602,Sindh,Rural,33712006,No,Yes,Yes,Yes,No,No,No,No
3371200603,Sindh,Rural,33712006,No,Yes,No,Yes,Yes,Yes,Yes,Yes
3371200604,Sindh,Rural,33712006,No,Yes,Yes,Yes,No,No,No,No
3371200605,Sindh,Rural,33712006,Yes,Yes,Yes,No,No,No,No,No
3371200606,Sindh,Rural,33712006,No,Yes,Yes,Yes,No,No,No,No
3371200607,Sindh,Rural,33712006,No,Yes,Yes,Yes,No,No,No,No
3371200608,Sindh,Rural,33712006,No,No,No,No,No,No,No,No
3371200609,Sindh,Rural,33712006,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
3371200610,Sindh,Rural,33712006,Yes,Yes,Yes,No,No,No,No,No
3371200611,Sindh,Rural,33712006,No,Yes,Yes,No,No,No,No,No
3371200612,Sindh,Rural,33712006,No,Yes,Yes,No,No,No,No,No
3371200613,Sindh,Rural,33712006,No,No,No,No,No,No,No,No
3371200614,Sindh,Rural,33712006,No,Yes,Yes,Yes,No,No,No,No
3371200615,Sindh,Rural,33712006,No,Yes,Yes,Yes,No,No,No,No
3371200616,Sindh,Rural,33712006,Yes,Yes,Yes,Yes,No,No,No,No
3371201001,Sindh,Rural,33712010,No,No,Yes,Yes,No,No,No,No
3371201002,Sindh,Rural,33712010,Yes,Yes,Yes,No,No,No,No,No
3371201003,Sindh,Rural,33712010,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
3371201004,Sindh,Rural,33712010,Yes,Yes,Yes,Yes,No,No,No,No
3371201005,Sindh,Rural,33712010,Yes,Yes,Yes,No,No,Yes,Yes,Yes
3371201006,Sindh,Rural,33712010,No,Yes,Yes,No,No,No,No,No
3371201007,Sindh,Rural,33712010,Yes,Yes,Yes,Yes,No,No,No,No
3371201008,Sindh,Rural,33712010,Yes,Yes,Yes,Yes,Yes,No,No,No
3371201009,Sindh,Rural,33712010,No,Yes,Yes,No,No,No,No,No
3371201010,Sindh,Rural,33712010,No,No,No,No,No,No,No,No
3371201011,Sindh,Rural,33712010,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
3371201012,Sindh,Rural,33712010,Yes,Yes,Yes,No,Yes,Yes,No,Yes
3371201013,Sindh,Rural,33712010,Yes,Yes,Yes,Yes,No,No,No,No
3371201014,Sindh,Rural,33712010,No,Yes,Yes,No,Yes,No,No,No
3371201015,Sindh,Rural,33712010,No,Yes,Yes,No,No,No,No,No
3371201016,Sindh,Rural,33712010,Yes,Yes,Yes,Yes,No,No,No,No
3371300301,Sindh,Rural,33713003,Yes,Yes,Yes,No,Yes,No,No,No
3371300302,Sindh,Rural,33713003,No,Yes,Yes,No,Yes,No,No,No
3371300303,Sindh,Rural,33713003,No,Yes,Yes,No,No,No,No,No
3371300304,Sindh,Rural,33713003,No,No,No,No,No,No,No,No
3371300305,Sindh,Rural,33713003,Yes,Yes,Yes,No,Yes,No,No,No
3371300306,Sindh,Rural,33713003,No,No,No,No,No,No,No,No
3371300307,Sindh,Rural,33713003,No,No,No,No,No,No,No,No
3371300308,Sindh,Rural,33713003,No,Yes,Yes,No,Yes,No,No,No
3371300309,Sindh,Rural,33713003,No,Yes,Yes,No,No,No,No,No
3371300310,Sindh,Rural,33713003,No,Yes,Yes,No,No,No,No,No
3371300311,Sindh,Rural,33713003,No,Yes,Yes,No,No,No,No,No
3371300312,Sindh,Rural,33713003,No,Yes,Yes,No,No,No,No,No
3371300313,Sindh,Rural,33713003,Yes,Yes,No,No,Yes,Yes,Yes,Yes
3371300314,Sindh,Rural,33713003,No,No,No,No,No,No,No,No
3371300315,Sindh,Rural,33713003,Yes,Yes,Yes,No,Yes,No,No,No
3371300316,Sindh,Rural,33713003,No,Yes,Yes,No,No,No,No,No
3371300701,Sindh,Rural,33713007,Yes,Yes,Yes,No,No,Yes,Yes,Yes
3371300702,Sindh,Rural,33713007,No,Yes,Yes,No,No,No,No,No
3371300703,Sindh,Rural,33713007,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
3371300704,Sindh,Rural,33713007,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
3371300705,Sindh,Rural,33713007,Yes,Yes,Yes,No,No,No,No,No
3371300706,Sindh,Rural,33713007,Yes,Yes,Yes,No,No,Yes,Yes,Yes
3371300707,Sindh,Rural,33713007,No,No,No,No,No,No,No,No
3371300708,Sindh,Rural,33713007,No,Yes,Yes,No,No,No,No,No
3371300709,Sindh,Rural,33713007,No,No,Yes,No,No,No,No,No
3371300710,Sindh,Rural,33713007,No,No,No,No,No,No,No,No
3371300711,Sindh,Rural,33713007,No,Yes,Yes,No,No,No,No,No
3371300712,Sindh,Rural,33713007,No,No,Yes,Yes,No,No,No,No
3371300713,Sindh,Rural,33713007,Yes,Yes,Yes,No,Yes,No,No,No
3371300714,Sindh,Rural,33713007,No,No,No,No,No,No,No,No
3371300715,Sindh,Rural,33713007,No,Yes,Yes,No,Yes,No,No,No
3371300716,Sindh,Rural,33713007,Yes,Yes,Yes,No,Yes,No,No,No
3371301101,Sindh,Rural,33713011,No,No,No,No,No,No,No,No
3371301102,Sindh,Rural,33713011,No,Yes,Yes,No,No,No,No,No
3371301103,Sindh,Rural,33713011,No,Yes,Yes,No,Yes,No,No,No
3371301104,Sindh,Rural,33713011,Yes,Yes,Yes,No,No,No,No,No
3371301105,Sindh,Rural,33713011,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
3371301106,Sindh,Rural,33713011,No,Yes,Yes,No,No,No,No,No
3371301107,Sindh,Rural,33713011,No,Yes,Yes,No,Yes,No,No,No
3371301108,Sindh,Rural,33713011,Yes,Yes,Yes,Yes,No,No,No,No
3371301109,Sindh,Rural,33713011,No,Yes,Yes,No,No,No,No,No
3371301110,Sindh,Rural,33713011,Yes,Yes,Yes,No,Yes,No,No,No
3371301111,Sindh,Rural,33713011,No,Yes,Yes,No,No,No,No,No
3371301112,Sindh,Rural,33713011,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
3371301113,Sindh,Rural,33713011,No,Yes,Yes,No,Yes,No,No,No
3371301114,Sindh,Rural,33713011,Yes,Yes,Yes,No,No,Yes,Yes,Yes
3371301115,Sindh,Rural,33713011,No,Yes,Yes,No,No,No,No,No
3371301116,Sindh,Rural,33713011,Yes,Yes,Yes,No,No,No,No,No
3371400401,Sindh,Rural,33714004,No,Yes,Yes,No,Yes,No,No,No
3371400402,Sindh,Rural,33714004,No,No,No,No,No,No,No,No
3371400403,Sindh,Rural,33714004,No,Yes,Yes,No,No,No,No,No
3371400404,Sindh,Rural,33714004,No,Yes,Yes,No,No,No,No,No
3371400405,Sindh,Rural,33714004,No,Yes,Yes,No,No,No,No,No
3371400406,Sindh,Rural,33714004,No,Yes,Yes,No,Yes,No,No,No
3371400407,Sindh,Rural,33714004,No,Yes,Yes,No,No,No,No,No
3371400408,Sindh,Rural,33714004,No,Yes,Yes,No,No,No,No,No
3371400409,Sindh,Rural,33714004,No,Yes,Yes,Yes,No,No,No,No
3371400410,Sindh,Rural,33714004,No,Yes,Yes,No,No,No,No,No
3371400411,Sindh,Rural,33714004,Yes,Yes,Yes,No,No,No,No,No
3371400412,Sindh,Rural,33714004,No,Yes,Yes,No,Yes,No,No,No
3371400413,Sindh,Rural,33714004,Yes,Yes,Yes,Yes,Yes,No,No,No
3371400414,Sindh,Rural,33714004,No,Yes,Yes,No,No,No,No,No
3371400415,Sindh,Rural,33714004,Yes,Yes,Yes,No,No,No,No,No
3371400416,Sindh,Rural,33714004,Yes,Yes,Yes,No,Yes,Yes,No,No
3371400801,Sindh,Rural,33714008,No,Yes,Yes,No,No,No,No,No
3371400802,Sindh,Rural,33714008,No,Yes,Yes,No,No,No,No,No
3371400803,Sindh,Rural,33714008,No,Yes,Yes,No,No,No,No,No
3371400804,Sindh,Rural,33714008,Yes,Yes,Yes,Yes,No,No,No,No
3371400805,Sindh,Rural,33714008,No,Yes,Yes,No,Yes,No,No,No
3371400806,Sindh,Rural,33714008,No,Yes,Yes,Yes,No,No,No,No
3371400807,Sindh,Rural,33714008,No,Yes,Yes,Yes,No,No,No,No
3371400808,Sindh,Rural,33714008,No,Yes,No,No,No,No,No,No
3371400809,Sindh,Rural,33714008,No,Yes,Yes,No,No,No,No,No
3371400810,Sindh,Rural,33714008,Yes,Yes,No,No,No,No,No,No
3371400811,Sindh,Rural,33714008,No,Yes,Yes,No,No,No,No,No
3371400812,Sindh,Rural,33714008,Yes,Yes,Yes,Yes,No,No,No,No
3371400813,Sindh,Rural,33714008,Yes,Yes,Yes,Yes,No,No,No,No
3371400814,Sindh,Rural,33714008,No,Yes,Yes,No,No,No,No,No
3371400815,Sindh,Rural,33714008,No,No,No,No,No,No,No,No
3371400816,Sindh,Rural,33714008,No,Yes,Yes,No,No,No,No,No
3381100201,Sindh,Rural,33811002,No,Yes,Yes,No,98,No,No,No
3381100202,Sindh,Rural,33811002,No,Yes,Yes,No,99,No,No,No
3381100203,Sindh,Rural,33811002,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
3381100204,Sindh,Rural,33811002,Yes,Yes,98,98,No,No,No,No
3381100205,Sindh,Rural,33811002,No,Yes,Yes,Yes,Yes,No,No,No
3381100206,Sindh,Rural,33811002,No,No,No,No,No,No,No,No
3381100207,Sindh,Rural,33811002,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
3381100208,Sindh,Rural,33811002,No,No,No,No,No,No,No,No
3381100209,Sindh,Rural,33811002,98,Yes,Yes,Yes,98,Yes,No,No
3381100210,Sindh,Rural,33811002,No,No,Yes,No,No,No,No,No
3381100211,Sindh,Rural,33811002,Yes,Yes,Yes,Yes,Yes,No,No,No
3381100212,Sindh,Rural,33811002,No,Yes,Yes,Yes,Yes,No,No,No
3381100213,Sindh,Rural,33811002,No,Yes,Yes,No,No,No,No,No
3381100214,Sindh,Rural,33811002,No,No,No,No,No,No,No,99
3381100215,Sindh,Rural,33811002,No,No,No,No,No,No,No,No
3381100216,Sindh,Rural,33811002,No,No,No,No,No,No,No,No
3381100601,Sindh,Rural,33811006,Yes,No,No,No,No,No,No,No
3381100602,Sindh,Rural,33811006,Yes,Yes,Yes,No,Yes,Yes,No,No
3381100603,Sindh,Rural,33811006,Yes,Yes,No,No,No,No,No,No
3381100604,Sindh,Rural,33811006,Yes,Yes,No,No,99,98,No,No
3381100605,Sindh,Rural,33811006,No,No,No,No,No,No,No,No
3381100606,Sindh,Rural,33811006,Yes,Yes,Yes,98,98,98,98,98
3381100607,Sindh,Rural,33811006,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
3381100608,Sindh,Rural,33811006,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
3381100609,Sindh,Rural,33811006,Yes,Yes,Yes,Yes,Yes,No,No,No
3381100610,Sindh,Rural,33811006,No,No,No,No,No,No,No,No
3381100611,Sindh,Rural,33811006,Yes,No,No,Yes,No,No,No,No
3381100612,Sindh,Rural,33811006,No,No,No,Yes,No,No,No,No
3381100613,Sindh,Rural,33811006,Yes,Yes,No,No,98,98,No,No
3381100614,Sindh,Rural,33811006,98,98,No,No,No,99,99,99
3381100615,Sindh,Rural,33811006,No,Yes,Yes,Yes,No,No,No,No
3381100616,Sindh,Rural,33811006,Yes,Yes,Yes,Yes,No,No,Yes,Yes
3381200301,Sindh,Rural,33812003,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
3381200302,Sindh,Rural,33812003,Yes,Yes,Yes,Yes,Yes,98,98,Yes
3381200303,Sindh,Rural,33812003,Yes,Yes,Yes,99,99,99,99,99
3381200304,Sindh,Rural,33812003,Yes,Yes,Yes,No,No,99,99,99
3381200305,Sindh,Rural,33812003,Yes,Yes,Yes,No,No,No,No,No
3381200306,Sindh,Rural,33812003,No,Yes,Yes,Yes,Yes,99,99,99
3381200307,Sindh,Rural,33812003,No,No,No,No,No,No,No,No
3381200308,Sindh,Rural,33812003,Yes,Yes,No,Yes,No,No,Yes,No
3381200309,Sindh,Rural,33812003,No,No,98,98,No,No,No,No
3381200310,Sindh,Rural,33812003,Yes,Yes,Yes,No,Yes,No,No,No
3381200311,Sindh,Rural,33812003,Yes,No,Yes,Yes,Yes,99,No,No
3381200312,Sindh,Rural,33812003,No,No,No,No,No,No,No,No
3381200313,Sindh,Rural,33812003,Yes,Yes,No,No,No,No,No,No
3381200314,Sindh,Rural,33812003,No,No,No,No,No,No,No,No
3381200315,Sindh,Rural,33812003,Yes,Yes,99,99,99,99,99,99
3381200316,Sindh,Rural,33812003,Yes,Yes,98,98,98,99,99,99
3381200701,Sindh,Rural,33812007,No,No,No,No,No,No,No,No
3381200702,Sindh,Rural,33812007,No,No,No,No,No,No,No,No
3381200703,Sindh,Rural,33812007,No,Yes,Yes,No,98,No,99,No
3381200704,Sindh,Rural,33812007,No,No,No,No,No,No,No,No
3381200705,Sindh,Rural,33812007,Yes,Yes,Yes,99,98,No,No,98
3381200706,Sindh,Rural,33812007,No,Yes,Yes,No,98,99,No,No
3381200707,Sindh,Rural,33812007,No,Yes,Yes,Yes,Yes,98,Yes,No
3381200708,Sindh,Rural,33812007,No,Yes,Yes,98,99,No,98,No
3381200709,Sindh,Rural,33812007,No,Yes,Yes,98,98,98,No,No
3381200710,Sindh,Rural,33812007,Yes,Yes,Yes,Yes,Yes,No,No,No
3381200711,Sindh,Rural,33812007,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
3381200712,Sindh,Rural,33812007,No,Yes,Yes,Yes,Yes,No,No,No
3381200713,Sindh,Rural,33812007,No,Yes,Yes,98,98,99,No,No
3381200714,Sindh,Rural,33812007,No,Yes,Yes,Yes,98,98,No,98
3381200715,Sindh,Rural,33812007,No,No,No,No,No,No,No,No
3381200716,Sindh,Rural,33812007,No,Yes,Yes,No,No,No,No,No
3381300401,Sindh,Rural,33813004,No,No,Yes,No,Yes,No,No,No
3381300402,Sindh,Rural,33813004,No,No,Yes,No,No,No,No,No
3381300403,Sindh,Rural,33813004,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
3381300404,Sindh,Rural,33813004,No,Yes,Yes,No,No,No,No,No
3381300405,Sindh,Rural,33813004,No,No,No,No,No,No,No,No
3381300406,Sindh,Rural,33813004,No,Yes,Yes,98,98,99,98,98
3381300407,Sindh,Rural,33813004,No,Yes,Yes,No,No,No,No,No
3381300408,Sindh,Rural,33813004,No,Yes,98,98,98,98,No,No
3381300409,Sindh,Rural,33813004,No,Yes,Yes,No,No,No,No,No
3381300410,Sindh,Rural,33813004,No,No,Yes,No,No,98,No,No
3381300411,Sindh,Rural,33813004,No,No,Yes,No,No,No,No,No
3381300412,Sindh,Rural,33813004,No,No,No,No,No,No,No,No
3381300413,Sindh,Rural,33813004,No,Yes,Yes,No,No,No,No,No
3381300414,Sindh,Rural,33813004,No,No,No,No,No,No,No,No
3381300415,Sindh,Rural,33813004,No,No,No,No,No,No,No,No
3381300416,Sindh,Rural,33813004,No,No,Yes,No,No,No,No,No
3381300801,Sindh,Rural,33813008,Yes,Yes,Yes,Yes,Yes,99,No,No
3381300802,Sindh,Rural,33813008,98,99,No,Yes,Yes,Yes,Yes,Yes
3381300803,Sindh,Rural,33813008,No,No,99,No,Yes,Yes,98,98
3381300804,Sindh,Rural,33813008,No,No,Yes,No,No,No,No,No
3381300805,Sindh,Rural,33813008,No,No,Yes,Yes,Yes,No,Yes,Yes
3381300806,Sindh,Rural,33813008,No,No,No,No,No,No,No,No
3381300807,Sindh,Rural,33813008,Yes,Yes,98,98,98,98,98,98
3381300808,Sindh,Rural,33813008,Yes,Yes,Yes,No,No,No,No,No
3381300809,Sindh,Rural,33813008,Yes,Yes,Yes,No,No,No,No,No
3381300810,Sindh,Rural,33813008,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
3381300811,Sindh,Rural,33813008,Yes,Yes,No,No,No,No,No,No
3381300812,Sindh,Rural,33813008,No,Yes,Yes,Yes,Yes,Yes,No,No
3381300813,Sindh,Rural,33813008,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
3381300814,Sindh,Rural,33813008,No,99,99,No,No,No,No,No
3381300815,Sindh,Rural,33813008,No,No,No,Yes,99,99,99,99
3381300816,Sindh,Rural,33813008,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
3381400101,Sindh,Rural,33814001,No,Yes,Yes,No,No,No,No,No
3381400102,Sindh,Rural,33814001,No,No,No,No,No,No,No,No
3381400103,Sindh,Rural,33814001,No,Yes,Yes,No,No,No,No,No
3381400104,Sindh,Rural,33814001,No,No,No,No,No,No,No,No
3381400105,Sindh,Rural,33814001,No,Yes,Yes,No,No,No,No,No
3381400106,Sindh,Rural,33814001,No,No,No,No,No,No,No,No
3381400107,Sindh,Rural,33814001,No,No,No,No,No,No,No,No
3381400108,Sindh,Rural,33814001,No,No,No,No,No,No,No,No
3381400109,Sindh,Rural,33814001,No,Yes,Yes,No,No,No,No,No
3381400110,Sindh,Rural,33814001,Yes,No,99,No,No,No,No,No
3381400111,Sindh,Rural,33814001,No,Yes,Yes,No,No,No,No,No
3381400112,Sindh,Rural,33814001,Yes,Yes,No,No,No,99,99,No
3381400113,Sindh,Rural,33814001,No,No,No,No,No,No,No,No
3381400114,Sindh,Rural,33814001,No,No,Yes,Yes,No,99,99,No
3381400115,Sindh,Rural,33814001,No,No,No,No,No,No,No,No
3381400116,Sindh,Rural,33814001,No,Yes,Yes,No,No,No,No,No
3381400501,Sindh,Rural,33814005,No,No,No,No,No,No,No,No
3381400502,Sindh,Rural,33814005,No,No,99,98,98,Yes,No,No
3381400503,Sindh,Rural,33814005,No,No,No,No,No,No,No,No
3381400504,Sindh,Rural,33814005,No,No,No,No,No,No,No,No
3381400505,Sindh,Rural,33814005,No,No,No,No,No,No,No,No
3381400506,Sindh,Rural,33814005,No,No,No,No,No,No,No,No
3381400507,Sindh,Rural,33814005,No,No,No,No,No,No,No,No
3381400508,Sindh,Rural,33814005,No,No,No,No,No,No,No,No
3381400509,Sindh,Rural,33814005,No,Yes,Yes,No,No,No,No,No
3381400510,Sindh,Rural,33814005,No,No,No,No,No,No,No,No
3381400511,Sindh,Rural,33814005,No,No,No,99,99,No,No,No
